,logFC,AveExpr,t,P.Value,adj.P.Val,B
TFDP1,-0.0895757196363203,8.60554691993747,-1.25848522784908,0.210113115086768,0.693889730298511,-5.0361263360489
TFDP2,0.132931032227868,6.75876208958103,2.32559594179654,0.0213394852588676,0.36066003700832,-3.34458074947166
TGFB1,-0.0224099011985164,9.49708380236897,-0.388320130195953,0.698313243190249,0.934576236157165,-5.68168071445703
TGFB2,-0.00828091495347216,5.93889641942695,-0.196128229008977,0.844767312988366,0.969017410789492,-5.73256052296815
TGFB3,0.0281084549497272,6.89530856751585,1.10346877754356,0.271537922373802,0.742568373209138,-5.20044959563768
TGFBR1,-0.0381123739199136,7.73632511978225,-0.694536630617785,0.488387949519757,0.858214874421171,-5.53171928685831
TGFBR2,0.000801351027391206,9.3853239207764,0.0292743135710826,0.976683561333519,0.994962776609853,-5.74960527996736
THBS4,0.0338835985975505,6.57922336805081,1.19722036851457,0.233052795919718,0.715459841275241,-5.10359579959653
TINF2,-0.0617993343830641,9.37963395816733,-2.00129237996705,0.047110364976206,0.450986147955911,-3.95997607887276
TNIK,0.0163634670203026,7.02182477836471,0.231423475993851,0.817291777133704,0.964687838344881,-5.72572267989477
TNRC6B,-0.0465848933966786,8.15737808570227,-1.10342094559914,0.271558618634961,0.742568373209138,-5.20049703177117
TP53,-0.188751462931538,8.27357083070281,-2.3426282355418,0.0204225414235385,0.35516058885877,-3.30988897829472
TP63,0.0605394263506716,5.74796600156123,3.2653139809769,0.00134651393934498,0.188934647598923,-1.09219600827903
TRAF3IP2,0.00879550506246307,6.91586265817609,0.342001209949758,0.732814348301069,0.942844032899939,-5.69699918985719
TRPV4,-0.0598398405862364,6.87730629136027,-1.74447550871197,0.0830631276000311,0.527750551978012,-4.38533328216482
TSC1,-0.00323517614164892,8.05134070949178,-0.0754552584006996,0.939950025864476,0.98771695724417,-5.74741308927509
TSC2,-0.0101692599937255,7.56840335745857,-0.315843013133914,0.752547564743843,0.949362435686848,-5.70479305200738
TWIST1,0.0226947421156787,6.27111243741814,0.849497921018052,0.396917577685019,0.814765089402921,-5.42372984914588
UBA52,0.0195052668663447,13.3172731991418,0.574478870479534,0.566478592319776,0.89128546483629,-5.60057831548441
UBB,0.171741150390821,12.400220236187,2.22480096917948,0.0275424239990158,0.383364988317783,-3.5450720423902
UBC,0.0362572313128453,13.2442945456775,0.997934553094899,0.319870151354817,0.773842950169989,-5.30018590078826
UBE2C,0.0110177928096089,7.11431160316158,0.292653705691983,0.770179184803515,0.955125063977103,-5.71118474915278
UBE2D1,-0.322525778946183,8.31514056936191,-2.73798437020859,0.00690709723199015,0.273660190739828,-2.4397291219027
UBE2E1,-0.166657781073894,9.67453395417097,-4.49116405878532,1.37847032987322e-05,0.0372791786947919,2.78961184062129
UBN1,0.0658422565809502,8.14498195898303,1.66674038514571,0.0975902704207607,0.554292768671165,-4.50308666363522
VASH1,0.056496557009015,7.18079942702728,0.965000945927839,0.336051089417755,0.780814099369165,-5.32928873157234
VDAC1,-0.00581642157616002,8.79304923267477,-0.0848142472149739,0.932518776208311,0.986396770758239,-5.74673323437686
VDAC2,0.0574468885342458,8.37331995168526,1.07738233256298,0.282987394558933,0.749210686683331,-5.22602005749048
VDAC3,0.0243595357129962,10.0905594314743,0.322627123061034,0.747413461752509,0.947718982739939,-5.70283115962262
VENTX,0.170974906846142,8.21955811116586,2.71550419371641,0.00737053335205151,0.273998147633174,-2.49249657600352
WNT1,0.123802828553406,6.58515091718421,3.18740764894342,0.00173739645038962,0.192741288618286,-1.30426707008739
WNT16,-0.00890049603374532,6.43418102331801,-0.321693798007493,0.748119121845253,0.947718982739939,-5.70310353705332
WRN,-0.0159769398999074,6.09801815210934,-0.34808218314119,0.728251867495502,0.941403512836409,-5.69509870901311
YBX1,0.0350104840078238,7.30085549229854,0.478778255862611,0.632772691483146,0.914596436470668,-5.64617600520614
ZFP36L1,-0.0972278982785628,8.87795740959227,-2.13699098923316,0.0341715203890855,0.413858311012658,-3.712982679867
ZFP36L2,-0.0078436547967673,11.1310963313221,-0.12341912258424,0.901935489101894,0.980278570179444,-5.7430897730575
ZKSCAN3,0.0166677426485276,6.53934932177101,0.492222278406024,0.62326031586821,0.911455623258344,-5.64026886018556
ZMIZ1,-0.0604621911968692,9.52983886041026,-1.24091935721636,0.216514866893435,0.699653295995396,-5.05580804188987
ZMPSTE24,-0.0137604960872011,8.97574056755573,-0.137579667501582,0.890751607645372,0.977324475136208,-5.7414147452252
ZNF277,-0.00542640207351308,7.9143708281382,-0.0617563870908902,0.950836585500376,0.988897352283868,-5.7482650456968
