,logFC,AveExpr,t,P.Value,adj.P.Val,B
ANO3,0.00450035058142095,4.97772966795923,0.230557563658652,0.817963287434855,0.964838286801905,-5.72590393475819
ZDHHC24,-0.00994046085578759,8.25502418484039,-0.23040684641326,0.818080181634622,0.964838286801905,-5.72593541388367
TK1,0.00803094742047161,6.56431450575498,0.230380481074604,0.818100630644462,0.964838286801905,-5.72594091849071
EFNA5,-0.00720590387893516,6.13377595282515,-0.230369441502682,0.818109192995831,0.964838286801905,-5.7259432231672
HPR,-0.0172705903120587,6.66504256570546,-0.230167692207784,0.818265674691981,0.964838286801905,-5.72598532192657
CSF1,-0.00584863751652431,6.67386250902578,-0.23012192303795,0.818301175399141,0.964838286801905,-5.72599486738974
DDX52,0.0144618444068723,6.9480869246823,0.230077737629768,0.818335448023648,0.964838286801905,-5.72600408074938
CHRND,0.00588666402387705,6.58183616232439,0.230071912631913,0.818339966237423,0.964838286801905,-5.72600529522208
OR1F1,-0.0121080590578693,6.44443803444183,-0.229736429680454,0.818600196984497,0.964873043672797,-5.72607518930928
RTN2,0.00719287394313994,6.77488021692577,0.229707336324627,0.818622765358944,0.964873043672797,-5.72608124577939
GJA1,-0.0101122925731731,5.0113896272718,-0.229472885775913,0.818804639491939,0.964873043672797,-5.72613002423082
BLCAP,0.00955698137190097,9.33143169788771,0.229359631888113,0.818892499297345,0.964873043672797,-5.72615356936318
WNT5B,-0.00571439814111496,6.43546527238651,-0.229338854689578,0.818908618027485,0.964873043672797,-5.72615788761753
STK24,0.00700634367231601,9.19743888523981,0.229307928739076,0.818932610194817,0.964873043672797,-5.72616431442614
SLC6A6,-0.0114113034967804,8.29998762627366,-0.229158217361525,0.819048757805425,0.964873043672797,-5.72619541412371
NLRP3,-0.0134496331604517,8.30844165047855,-0.229042471992654,0.819138556988896,0.964873043672797,-5.72621944411629
OXSR1,0.0113488802832258,8.87829901097422,0.229019891485434,0.819156075991629,0.964873043672797,-5.72622413066003
SULT2A1,-0.00637706406716276,5.40755171140854,-0.228825438652278,0.819306945272103,0.964873043672797,-5.72626446988871
PORCN,0.0113825246313102,7.40041936882813,0.228603839386453,0.819478884772366,0.964873043672797,-5.72631039889991
DGKZ,0.0177045199193078,8.73432067013421,0.228546907475482,0.819523059819235,0.964873043672797,-5.72632219151739
TOP1,-0.00768737922504314,9.22772202821645,-0.22849734833283,0.819561514601753,0.964873043672797,-5.72633245458361
SNRPA,-0.00871222261420534,9.3134682346071,-0.228407309352383,0.819631380317408,0.964873043672797,-5.72635109481692
SNCAIP,-0.00587625283376347,5.91436295182112,-0.228325564462109,0.819694811488713,0.964873043672797,-5.72636801161626
SRPK3,-0.00905779848810084,7.0879622792015,-0.2280507098227,0.819908097794222,0.964873043672797,-5.72642484737904
ARHGEF5,0.00901855569144061,6.96608435715774,0.228001474872371,0.819946305376442,0.964873043672797,-5.726435021194
NOSIP,0.0158581866941887,8.67850126844435,0.227955922552197,0.819981655527689,0.964873043672797,-5.72644443208246
MYL10,0.007155144194396,5.84511192480727,0.227783179927134,0.820115713040866,0.964873043672797,-5.72648010279776
AQP9,-0.0327121379256088,10.1048882138775,-0.227733706478363,0.820154108060176,0.964873043672797,-5.72649031390494
HDGF,0.00803812658222824,9.63272790208054,0.227682016628975,0.820194223633603,0.964873043672797,-5.72650098010009
COPS2,-0.0240130906229652,8.47068847233449,-0.227403115347055,0.820410682155064,0.964970145804529,-5.72655848960483
DOC2B,0.0103452610292258,6.19460256634519,0.227283407898287,0.820503592732847,0.964970145804529,-5.72658315170219
AKR1C3,-0.00864460160535696,5.19204671392558,-0.227070099275011,0.82066915788502,0.964970145804529,-5.72662706532638
PTPRC,0.0119432842295186,11.5061678408678,0.22703512347128,0.820696306053997,0.964970145804529,-5.72663426182686
VAMP1,0.0156178358410326,7.37854841443637,0.227015831757621,0.82071128034744,0.964970145804529,-5.72663823074916
ATP8A1,-0.0150515588916749,7.02616636090659,-0.226601293565265,0.821033062228722,0.965046119392723,-5.72672343308297
CYP2A6,0.0219031826380247,6.42728023601963,0.226422054144533,0.821172204784229,0.965046119392723,-5.72676022496736
OPN3,0.0126387693483441,8.76516750061383,0.22638047525162,0.821204483057272,0.965046119392723,-5.72676875557241
CTDNEP1,-0.0139261046194736,9.30790067869827,-0.226266061219958,0.821293305839631,0.965046119392723,-5.72679222144289
TRAF1,0.0161178679204017,6.90265348624186,0.226064435042703,0.821449839456938,0.965046119392723,-5.7268335453317
ARHGDIB,-0.0110960501279305,12.4557519250995,-0.226042617360421,0.821466778167892,0.965046119392723,-5.72683801472373
COX11,-0.0124435970606118,6.17977199730327,-0.225936290047021,0.821549329276974,0.965046119392723,-5.72685978989867
RAP2B,-0.0127721293706955,9.04466255136387,-0.225895740323931,0.821580812067194,0.965046119392723,-5.72686809153405
SEC31A,-0.0112193099020228,9.75306251713857,-0.225728681521575,0.821710519519987,0.965046119392723,-5.72690227732825
ADAMTS9,0.00539776883818455,6.16879024596394,0.22556398240885,0.821838399684998,0.965046119392723,-5.72693595551152
NOP14,0.00657083877967235,7.52289259103723,0.225517938844123,0.82187415093702,0.965046119392723,-5.72694536624842
PEX3,0.0119508623029319,5.64882226758525,0.225324799095003,0.822024121409992,0.965046119392723,-5.72698482071511
COL1A2,-0.00665821496439989,6.53157683826404,-0.225183364313154,0.822133947821883,0.965046119392723,-5.72701369149785
TMED5,0.0154693614342669,9.63878800063429,0.224934234071011,0.822327410070964,0.965046119392723,-5.72706450187085
FBL,0.0104723746777022,10.1695096668283,0.224844719740663,0.822396925145919,0.965046119392723,-5.72708274468663
IFNG,-0.00807982003336338,5.07439837858348,-0.224778031098326,0.822448715153898,0.965046119392723,-5.72709633096278
PRDM12,-0.01403184779603,6.66962459715519,-0.224731402209327,0.822484927339272,0.965046119392723,-5.7271058281334
CNOT1,-0.0126231169343392,9.71264995248093,-0.224619786062575,0.822571610444709,0.965046119392723,-5.72712855363052
TXNL4B,0.0141544336761479,7.88247130080043,0.224531104688043,0.822640483552749,0.965046119392723,-5.72714660147301
ALOX15,-0.0086376634312515,6.40348197889696,-0.22448162202603,0.822678914146941,0.965046119392723,-5.72715666875914
NMUR1,-0.00692753792429457,6.29106555869113,-0.224324135256239,0.822801228738239,0.965046119392723,-5.72718869480672
CTSZ,-0.0102513057065146,9.0122901893856,-0.224263411511241,0.822848391957035,0.965046119392723,-5.72720103740978
C19orf24,0.0114484608988246,8.13311002596076,0.224249919394645,0.822858871168676,0.965046119392723,-5.7272037793406
HSD17B1,-0.00699071171777277,6.11895187176657,-0.223994859951986,0.823056979657473,0.965046119392723,-5.72725558269529
EREG,0.0146103753754279,6.32347064446887,0.223975930231798,0.82307168310874,0.965046119392723,-5.7272594250311
MTMR11,0.00710935212775077,8.42549692422964,0.223964076096092,0.823080890709778,0.965046119392723,-5.72726183100656
FOXA1,0.0102972549825484,6.53063731428495,0.223802443017268,0.823206440309138,0.965046119392723,-5.72729462417891
PDGFC,-0.0173478540617991,7.94474697457384,-0.223798671575853,0.823209369856617,0.965046119392723,-5.72729538907108
DMRT1,0.00586898032027872,5.69692703598733,0.223499650641497,0.823441648653686,0.9651277752721,-5.72735599299657
CCBL2,0.0219583187083767,8.4418065096454,0.223287757694898,0.823606256080404,0.9651277752721,-5.7273988892804
CACNG1,0.00693454473067412,6.44162841036215,0.223034222207217,0.823803223495816,0.9651277752721,-5.7274501623829
MYOC,-0.00625500272145452,6.18951007919842,-0.222910955968664,0.823898990993067,0.9651277752721,-5.72747506978554
RASL12,0.00737739711127539,6.88491095446568,0.22282043961193,0.823969316273331,0.9651277752721,-5.72749335092502
CFHR2,-0.0112260124217913,4.78600395862623,-0.22278960002462,0.823993276938616,0.9651277752721,-5.72749957774888
DEFB1,-0.00929417333635918,5.78149777152659,-0.222773665654803,0.824005657133574,0.9651277752721,-5.72750279472146
RAPGEF6,0.0106990583402968,7.00858534170543,0.222731443122971,0.824038462107257,0.9651277752721,-5.72751131787059
HUWE1,0.00728209755152243,9.00535314933725,0.222528185475951,0.824196388333792,0.9651277752721,-5.72755232539101
GSTCD,-0.00642006365235304,5.88602044403834,-0.222440517549912,0.824264506389607,0.9651277752721,-5.72757000097187
HLA-DMA,0.0144618652850248,11.3619863100924,0.222367511399231,0.824321233253008,0.9651277752721,-5.72758471513868
C9orf9,0.00709396283836927,6.55173807943066,0.222147699822634,0.824492035706374,0.9651277752721,-5.72762898834708
TMEM204,0.0138244164896699,7.14228425535442,0.222144126138523,0.824494812672295,0.9651277752721,-5.72762970777693
GAS2,-0.00642711418187325,4.86531220500971,-0.22202543475557,0.824587044223297,0.9651277752721,-5.72765359534993
SCN7A,-0.00443972271008697,4.33740024255105,-0.222023269670362,0.824588726669469,0.9651277752721,-5.72765403097187
MYBBP1A,0.00795346067483749,7.56615682164177,0.221868333869557,0.82470912641958,0.9651277752721,-5.72768519351885
CDC42EP1,0.00919246936192586,7.40518257359234,0.22167794470806,0.824857082481717,0.9651277752721,-5.72772345710161
PKD2L2,-0.0047579817793082,4.51165792643299,-0.221664289620366,0.824867694425029,0.9651277752721,-5.72772620017996
IRX4,-0.00821941840030149,6.42151514174745,-0.221583538927256,0.824930449847578,0.9651277752721,-5.72774241818947
LSP1,0.0156258147368611,10.7339572303112,0.221159500976801,0.825260009587567,0.965289700335966,-5.72782748526253
UBR4,-0.00940419793803393,8.51253192220896,-0.221156131932979,0.825262628112719,0.965289700335966,-5.72782816048092
RGS12,0.00533012343229267,6.57153779318858,0.221005527853201,0.825379684270483,0.965289700335966,-5.72785833381049
RCN3,0.0161550219810014,7.10063910409314,0.22067985774455,0.825632822896395,0.965289700335966,-5.72792351115634
CYP2C8,-0.00667188753123682,4.87366272868874,-0.220670073261796,0.825640428515518,0.965289700335966,-5.72792546786834
OPA1,0.010135341431881,7.45416222935072,0.220640163046356,0.82566367825847,0.965289700335966,-5.72793144880965
CDH13,-0.0059322009558187,5.44403529364692,-0.220622542414861,0.825677375161293,0.965289700335966,-5.72793497190764
YAF2,0.0102126474309321,6.90766008468527,0.220250008246455,0.825966966663719,0.965323781672993,-5.7280093911883
IGFBP5,-0.00503645052818236,5.97834257804789,-0.220199737945258,0.826006046392863,0.965323781672993,-5.72801942380996
CAT,-0.0139210646589536,10.0195356694148,-0.220197643205911,0.826007674835885,0.965323781672993,-5.72801984181483
FLII,0.0104813089958231,9.61849534533819,0.220099283196996,0.826084140412656,0.965323781672993,-5.72803946506319
RAG2,0.00677986376441542,4.16703115057613,0.220025885660542,0.826141201120177,0.965323781672993,-5.72805410248177
CREB3,0.0112911648084575,7.96293748261641,0.219754471152816,0.826352212218447,0.965388969874857,-5.72810818736839
KIAA0087,0.00732095109400088,5.35890674222945,0.219684531225593,0.826406589038969,0.965388969874857,-5.72812211351766
SCCPDH,-0.0136968858475957,7.18716071718356,-0.21944220875134,0.826594996159795,0.965388969874857,-5.72817032950451
WNT7B,-0.00869851389376741,5.9125146492866,-0.219290667221912,0.826712825696574,0.965388969874857,-5.72820045537421
MLC1,0.00789798798077879,7.1638880196516,0.218973375997111,0.826959544938709,0.965388969874857,-5.72826346428434
MNAT1,0.00761007517407997,6.33044153774091,0.218921027591091,0.827000251659162,0.965388969874857,-5.7282738510701
FDX1,-0.00966236880215199,7.14305328061412,-0.218725664860508,0.827152172101058,0.965388969874857,-5.72831259233982
NHLH2,0.00694077959549055,5.26022687410876,0.218590050541438,0.827257634067288,0.965388969874857,-5.72833946491821
ELOVL5,-0.00905412622493884,9.57588029385514,-0.218392878314707,0.827410972828143,0.965388969874857,-5.72837850575729
IL4R,0.00838531638114937,8.79052592102659,0.218355020729676,0.827440415033122,0.965388969874857,-5.72838599767192
UBQLN3,-0.00691363391727329,5.42010080445423,-0.21834569001639,0.827447671655462,0.965388969874857,-5.72838784399571
HOXC8,0.00979475198650626,6.60521598314121,0.218236731354421,0.82753241138633,0.965388969874857,-5.72840939845871
LRRTM4,-0.00568889449545118,5.5630106806941,-0.218221192731191,0.827544496306678,0.965388969874857,-5.72841247147034
GPD2,0.00933910570666452,6.87912645783626,0.218145201733595,0.827603597706242,0.965388969874857,-5.7284274967578
RBM14,0.0133806123162525,7.30356476857589,0.218134950200691,0.827611570830645,0.965388969874857,-5.72842952333743
SLC35E3,-0.00672754890297611,7.57363439104825,-0.218046752596089,0.827680167212917,0.965388969874857,-5.72844695479504
DUOX2,0.00509839017184799,5.74477674844042,0.217962919672516,0.827745370160541,0.965388969874857,-5.72846351708265
AANAT,-0.00830240474440647,6.13677727741875,-0.217775813562413,0.82789090048173,0.965388969874857,-5.72850045938047
ANKZF1,0.0149590187295106,7.65052239652679,0.217581968398193,0.828041678702744,0.965388969874857,-5.72853869880147
MAPK12,0.00782524287810737,6.89895023035663,0.217546474540776,0.828069287516618,0.965388969874857,-5.72854569691288
CNPY3,0.0111822361548199,10.2134441729679,0.217424085883914,0.828164488891528,0.965388969874857,-5.72856981880205
MST1R,-0.0057639597453667,6.74550964911197,-0.217362245524082,0.828212593071116,0.965388969874857,-5.72858200191579
TARP,-0.0113557761069263,6.05512508038155,-0.217306981743206,0.828255582033178,0.965388969874857,-5.72859288645321
GABARAPL2,0.0142600056339894,10.5080559219169,0.217244633040112,0.828304082885849,0.965388969874857,-5.72860516308862
CDK17,0.0111349014107329,7.5495565157363,0.217101510199024,0.82841542017676,0.965388969874857,-5.72863333106331
NEUROG3,-0.00833913854968227,6.40835472126362,-0.217010228579746,0.828486431263016,0.965388969874857,-5.72865128648983
NCAPG2,-0.00744764746870352,5.81229069194539,-0.216866297915246,0.828598402713033,0.965388969874857,-5.72867958284537
CITED1,0.00722505411389118,7.22180957541109,0.216823975190589,0.828631328519206,0.965388969874857,-5.72868789980212
RCE1,-0.00768443204412161,7.40381678417477,-0.216680903107024,0.828742636545378,0.965417355874934,-5.7287160032858
WDR74,-0.007067859287611,7.58293237549275,-0.216455257813256,0.82891819239826,0.965520571529453,-5.72876028885556
EFNB3,-0.0086167675339075,6.92702329182324,-0.216224351915472,0.829097850021545,0.965522970630079,-5.72880555914528
C14orf2,0.0184952720126326,9.90378333332837,0.216007624843806,0.829266483941224,0.965522970630079,-5.72884800567341
FOXD1,0.00919754541799822,6.44223445103367,0.215884991494791,0.829361907669036,0.965522970630079,-5.72887200487047
CLCNKB,0.00838770778248055,7.2714469196485,0.215808925772487,0.829421097371445,0.965522970630079,-5.7288868839957
NDUFB3,0.0143247114885909,7.47832742420525,0.21535274351468,0.82977609106244,0.965522970630079,-5.72897600731757
NT5C2,0.0111522175308192,9.87676356349196,0.215232447778634,0.829869709117936,0.965522970630079,-5.72899947782812
DLC1,-0.00416918844419456,5.74992749337226,-0.215176802058797,0.829913015252587,0.965522970630079,-5.72901033025059
ADARB1,0.0106447267695335,7.01372848029482,0.215110411440657,0.829964684258559,0.965522970630079,-5.72902327455045
GSTA4,-0.00723645014169794,6.28604317103415,-0.214946163992939,0.830092514280069,0.965522970630079,-5.72905528102108
TGM5,0.0070939376166157,7.43577446408027,0.214946124062734,0.830092545357384,0.965522970630079,-5.72905528879919
NPPB,0.00855320354680789,6.76598427862395,0.214909373327101,0.830121148234089,0.965522970630079,-5.72906244697268
LRRC2,0.0048787277058393,4.64483846355346,0.214745338811512,0.83024881808281,0.965522970630079,-5.72909438209994
RERGL,0.00488060488651243,4.34115839208618,0.214713078102024,0.830273927476698,0.965522970630079,-5.7291006599219
TNMD,0.00588604770803602,5.06921926382407,0.214624795133556,0.830342641423963,0.965522970630079,-5.72911783466185
CYP2R1,-0.0109658308912657,5.86436819276345,-0.214503916922884,0.830436727596118,0.965522970630079,-5.72914133909467
CINP,-0.013495875571742,6.90577574990309,-0.214218636072132,0.830658787132382,0.965522970630079,-5.72919675869635
USPL1,-0.0135322093635022,7.99373038551345,-0.214167250974404,0.830698786189808,0.965522970630079,-5.72920673310171
LYPD1,-0.00584884475481484,6.21603406185408,-0.214138902537174,0.830720853297987,0.965522970630079,-5.72921223481761
FZD7,0.00632905303402076,5.51419753062247,0.214091493759866,0.830757757736384,0.965522970630079,-5.72922143403794
SCLY,-0.00359523748024682,6.98631945228576,-0.214071633108272,0.830773217985426,0.965522970630079,-5.72922528720264
KCNC4,0.0065555985362673,6.83976096852082,0.213953419689915,0.830865240951136,0.965522970630079,-5.72924821439505
FES,0.0135964626976683,8.51515142438778,0.213721425630627,0.83104584300359,0.965522970630079,-5.72929317226349
TRNAU1AP,0.00601434887673857,7.23733720876447,0.213716784432202,0.831049456162041,0.965522970630079,-5.7292940711788
GPM6A,0.00487278983746009,5.37529249527456,0.213618601765853,0.831125891905454,0.965522970630079,-5.72931308279524
RAPGEFL1,0.00725084605144488,6.21100829998726,0.213615583343141,0.831128241789625,0.965522970630079,-5.72931366712969
C9orf91,-0.00777489831516398,7.61763291302736,-0.213547786836187,0.831181022717302,0.965522970630079,-5.72932678963634
CHD9,-0.0118518255630002,5.20628809429492,-0.213021089543798,0.831591093195151,0.965878269272563,-5.72942859393606
ABCB11,0.0040026082644502,5.01098809901139,0.212746451181709,0.831804936633881,0.965878269272563,-5.72948157859545
HRH2,-0.0112307048566906,7.76455332009838,-0.212684952986839,0.831852823093221,0.965878269272563,-5.72949343378579
IL17B,0.00968353028683211,6.59647201682593,0.212653742215756,0.831877126052847,0.965878269272563,-5.7294994490689
ALDH1A3,0.0052405839180274,5.55719124253403,0.212499294611924,0.831997392495824,0.965878269272563,-5.7295292029252
TPST1,-0.0103588860245623,6.60554781961892,-0.212459251251812,0.832028574414593,0.965878269272563,-5.72953691362879
PRMT3,0.00837226439089722,6.3616234240089,0.212372949991743,0.832095778445726,0.965878269272563,-5.72955352676309
FAM168B,0.0099511384052775,9.63061703654625,0.212083661988836,0.832321060207118,0.965954619521113,-5.72960916597679
PFDN2,0.00990676292249049,9.1288008590921,0.212065073090832,0.832335536705513,0.965954619521113,-5.72961273861698
GLRA2,0.00538366001058943,5.47375260677743,0.211928421080305,0.832441959117906,0.965975033853735,-5.72963899245365
FTH1,-0.00936748735663606,9.01792428190782,-0.211819080557892,0.832527114011189,0.965975033853735,-5.72965998697689
SFTPC,0.0067189477153935,7.32324395544973,0.211529007067616,0.832753034170029,0.96609858010007,-5.72971563165384
FBP1,0.0130906711775598,9.00823704750228,0.211447033134671,0.832816881084894,0.96609858010007,-5.7297313428686
RBM3,0.0078011076788389,9.11651276736505,0.211290560857324,0.832938755505082,0.96609858010007,-5.72976131562308
MUSK,0.00477271237242505,5.32163645826615,0.211105101883282,0.833083212573268,0.96609858010007,-5.72979681215363
MKL2,-0.00808708469868069,6.54682314245407,-0.21095038663132,0.83320372720095,0.96609858010007,-5.7298264005554
ZNF516,-0.01087206962214,7.50244416630814,-0.210912702714995,0.833233081487851,0.96609858010007,-5.72983360410433
STAMBP,-0.00871773774390761,8.29900159308155,-0.210900451920026,0.833242624425286,0.96609858010007,-5.72983594565401
IK,-0.0122449845493904,9.068774769705,-0.210770821025444,0.833343603842455,0.966114781485344,-5.72986071426253
UFM1,-0.00709845518922592,8.72497208696558,-0.21051798674369,0.833540563785797,0.966242240346329,-5.7299089795843
TRIM25,-0.0120170472421872,8.97655192595374,-0.210364787365815,0.833659912468968,0.966279714828332,-5.72993819672699
TSPAN7,0.00561864735830309,5.60677962326467,0.210048798708954,0.833906092987621,0.966433368056506,-5.72999839279557
DPP3,0.0101279254312736,8.1947490771112,0.209935688045779,0.833994219267459,0.966433368056506,-5.73001991848
NPFF,0.0182582615154656,7.17102176366801,0.209850261189528,0.834060778057741,0.966433368056506,-5.73003616807805
MRPL12,-0.0117997404741983,7.83073502190127,-0.209747792914434,0.834140615945025,0.966433368056506,-5.7300556505165
DAP,0.0106660281075968,9.50010929647256,0.209502555020028,0.83433169941532,0.96655390613539,-5.73010223933076
EGLN3,0.00959120548720804,6.4944863910916,0.209301904202569,0.834488049055577,0.966634184927303,-5.73014031724626
MADCAM1,0.00902644320901125,7.14323353591521,0.20913425809771,0.834618686075108,0.966684665711693,-5.73017210382974
THBS1,-0.0245310964645604,8.46075018631257,-0.208654532748194,0.834992534048151,0.966878092677265,-5.73026292164339
MCF2L2,-0.00499390749255202,5.10465547162855,-0.208629200360988,0.835012276519732,0.966878092677265,-5.73026771157694
CCDC106,0.00845698592406752,6.69433232768538,0.208422229064217,0.835173580881376,0.966878092677265,-5.73030682463753
SDCBP,-0.0111391011925921,12.1071476433365,-0.208378670383713,0.835207529500761,0.966878092677265,-5.73031505133621
PMVK,0.00954979921952681,7.34893767264039,0.208361308126151,0.835221061325678,0.966878092677265,-5.73031832997541
RBM4B,-0.0127598481000817,8.1417176995125,-0.208154411895681,0.835382316240391,0.966963957003367,-5.73035737865794
HN1,-0.0092851792958264,9.02674153884193,-0.207578516669401,0.835831205733947,0.967382708825282,-5.73046586643644
UBR7,-0.0147561030636858,7.03225498185964,-0.207458177426419,0.835925012645359,0.967390447151023,-5.73048849813395
SLC4A8,0.00906110964767493,6.02200714956707,0.207047986565118,0.836244782543791,0.967430424990133,-5.73056554246216
MYH3,0.00477809536872087,5.52246157153211,0.206915581255232,0.836348006751347,0.967430424990133,-5.73059037902939
SULT1B1,0.023443627434899,8.31404587532742,0.20684927931665,0.836399697326744,0.967430424990133,-5.73060280997037
AVPI1,0.01111909817162,7.33318401614213,0.206345768194055,0.836792269889378,0.967430424990133,-5.73069708327098
DCAF13,0.00508387263141064,6.52673753776774,0.206128651361385,0.836961562059982,0.967430424990133,-5.73073766359504
SEC24C,0.00629740300931658,8.57891063661906,0.206008236428696,0.837055456295375,0.967430424990133,-5.73076015139892
SERPINB7,-0.00506915391658591,4.82093961500272,-0.205955528925992,0.837096556010859,0.967430424990133,-5.73076999053073
CYP4F11,-0.00669245295368182,5.3887509301556,-0.205944365147737,0.8371052612449,0.967430424990133,-5.7307720741974
HCN4,0.00668351586585292,6.67976399397967,0.205863046867865,0.837168671805758,0.967430424990133,-5.73078724846584
SMURF1,-0.00962589623746446,7.01338227143986,-0.205663063979149,0.837324619478779,0.967430424990133,-5.73082454047926
NCL,0.0116351967268784,9.76492224422008,0.205649522455142,0.837335179461393,0.967430424990133,-5.73082706433935
SMPX,-0.00657740410473995,5.23184416835983,-0.205639774999412,0.837342780763211,0.967430424990133,-5.73082888096077
RAD51,0.00599778535675899,5.23724231844757,0.20563362646643,0.837347575545879,0.967430424990133,-5.7308300268111
CDKN1B,-0.0137018395542157,9.54178205114854,-0.205629722032707,0.837350620325938,0.967430424990133,-5.73083075442976
PODXL,-0.00489686316125937,6.52105248667786,-0.20547672537951,0.837469933074318,0.967430424990133,-5.73085925556007
POLQ,0.0042046204009285,5.60607259854793,0.205396631695975,0.837532394753073,0.967430424990133,-5.73087416743528
ACE2,0.00377367277882446,4.8835368352408,0.205372735773097,0.837551030373671,0.967430424990133,-5.73087861526279
MAP4K5,-0.0115939409844588,6.80121377195499,-0.205330131329952,0.837584256363621,0.967430424990133,-5.73088654408628
RGN,-0.00541285374338685,5.29546116251898,-0.205290808883205,0.837614923077732,0.967430424990133,-5.73089386066076
MAP3K6,-0.00805325325679807,7.16271650992891,-0.204930612801711,0.837895843690072,0.967455074341998,-5.73096081577345
SRM,-0.0125415983614729,8.47604601057969,-0.204928141465627,0.837897771182501,0.967455074341998,-5.73096127475232
ZNF557,0.0115170751095439,5.74955742614158,0.204837484203342,0.837968479033761,0.967455074341998,-5.73097810788077
FAT4,-0.00372823921157295,5.33138915705993,-0.204816594980486,0.837984771705812,0.967455074341998,-5.73098198551065
DLEU1,-0.0105617088380052,5.70058022694619,-0.20453537318331,0.838204119123548,0.967607707531748,-5.7310341497451
ELP3,-0.0100979951053812,7.44796085780243,-0.204046672729958,0.838585325963488,0.967926922546333,-5.73112462909725
NKX2-8,-0.00854655462393161,6.58923216162528,-0.203678083593087,0.838872866250419,0.967926922546333,-5.73119272760812
ERCC4,-0.0149217926968737,7.15712775600877,-0.203675223965466,0.838875097161157,0.967926922546333,-5.73119325545623
TCHH,0.00456870858004343,5.85112984459669,0.203265806772004,0.839194513496107,0.967926922546333,-5.73126875182303
GRM3,-0.00542496128562231,5.55622039715716,-0.203217494290737,0.839232207366144,0.967926922546333,-5.73127765061049
BCL11B,0.0139854085405311,6.23938037189582,0.203158633628587,0.839278131533183,0.967926922546333,-5.73128848943488
FAM96B,-0.00759839239223581,9.36060710041228,-0.203069770818788,0.839347464972292,0.967926922546333,-5.73130484702307
GCDH,-0.00488387891155906,7.32479642934844,-0.202936150914202,0.839451721613542,0.967926922546333,-5.73132942989431
ZNF395,0.00747544603613548,7.34969223708633,0.202934849129398,0.839452737342311,0.967926922546333,-5.7313296693121
IGF2R,0.00901441039074591,9.21640122410478,0.202728333021416,0.839613876726351,0.967926922546333,-5.73136763128899
RCC1,0.00707706410459163,7.45402087295369,0.202727960877801,0.83961416710689,0.967926922546333,-5.73136769966189
CLDND1,-0.0194123035700446,8.34431449300088,-0.202642599219268,0.839680774674808,0.967926922546333,-5.73138337960667
SLC12A8,-0.00510125381695747,6.09399685504306,-0.20257082154905,0.839736783575297,0.967926922546333,-5.73139655922263
SRRT,-0.0109718771303777,7.91032124703732,-0.202424761769775,0.839850758147233,0.967926922546333,-5.73142336390347
UQCRB,0.0193060554853606,7.56601897963949,0.202305957025087,0.839943467346526,0.967926922546333,-5.7314451525289
ZFYVE16,0.0151192944913348,7.61614147432729,0.202264782138213,0.839975598663903,0.967926922546333,-5.7314527009629
SNRK,-0.00708647800795958,8.57434677112326,-0.202220821637087,0.840009904066006,0.967926922546333,-5.73146075837795
A4GNT,-0.00612896670707652,5.63919078065067,-0.20216983922371,0.840049689533412,0.967926922546333,-5.73147010063041
TCEAL1,0.00681784569435617,6.75486598420346,0.201992142551636,0.84018836303065,0.967986260955835,-5.73150264418495
SCARB1,-0.00623427106559316,7.12118096714404,-0.201786601828493,0.840348772117703,0.968031759291055,-5.7315402514548
GRN,-0.012809056637467,12.4979301024256,-0.20151087965991,0.84056396306065,0.968031759291055,-5.73159063955312
JAK1,0.00894641092097359,10.5199522807392,0.20147692968143,0.840590460593928,0.968031759291055,-5.73159683913468
TCEAL2,-0.0079839635576322,4.95493355919126,-0.201333819442102,0.840702158348833,0.968031759291055,-5.73162296091873
NDP,0.00685963934943867,5.2191407393038,0.201315974290001,0.840716086743747,0.968031759291055,-5.73162621687759
SPAM1,0.0048783517270099,4.61438116477908,0.201268940528201,0.840752797504712,0.968031759291055,-5.7316347970977
LY6D,-0.00882722037898098,6.79313959524576,-0.201159646395521,0.840838105039826,0.968031759291055,-5.73165472754221
SIGLEC15,-0.00741349398392011,8.1137961256178,-0.200997251510125,0.840964862880673,0.968077320902653,-5.73168432124791
HNRNPU,0.00992704589413584,8.9632627169499,0.200533539218444,0.841326837880713,0.968374103248458,-5.73176869343981
MCC,0.0042359792883504,6.63954203195116,0.200443539941039,0.841397095473805,0.968374103248458,-5.73178504618927
NIPA2,-0.0187482289640926,8.55739962300074,-0.200312555126245,0.841499350549102,0.968391417607754,-5.73180883284771
CLEC1A,0.00653489760757342,6.17128779605516,0.200102489843531,0.841663346501866,0.968479771974789,-5.73184694796234
KDM6A,0.0126007734848832,7.64414981887179,0.199735991900438,0.841949484537002,0.968512748668816,-5.73191335116829
TTYH1,0.00836882334634392,6.7026807042269,0.199628667975586,0.842033280150048,0.968512748668816,-5.73193277341141
FAM105A,0.0105434927768258,8.37656985995701,0.199567939056807,0.842080696445,0.968512748668816,-5.73194375880704
KHDRBS1,0.0108388556724144,9.0527874531164,0.199481357602493,0.842148299039873,0.968512748668816,-5.73195941495184
AKAP3,0.00472094501515485,6.31825619086614,0.199457088642641,0.84216724839719,0.968512748668816,-5.73196380218308
NFX1,-0.00465536999931349,7.36138141904966,-0.199395500889244,0.842215336918776,0.968512748668816,-5.73197493333992
